Date.Local,lax.ozone.Mean,lax.ozone.Max.Value,lax.ozone.Max.Hour,lax.ozone.AQI,lax.nitrogen.Mean,lax.nitrogen.Max.Value,lax.nitrogen.Max.Hour,lax.nitrogen.AQI,lax.pm.Max.Value,lax.pm.Max.Hour,lax.pm.Mean,lax.pm.AQI,lax.temp.Mean,lax.temp.Max.Value,lax.temp.Max.Hour,lax.rh.Mean,lax.rh.Max.Value,lax.rh.Max.Hour
8/8/16,0.042824,0.055,10,51,12.008333,21.7,10,20,NA,NA,NA,NA,72.045833,80.7,13,69.958333,83,2
8/9/16,0.039,0.055,11,51,10.926316,15.5,6,14,NA,NA,NA,NA,72.491667,80.1,12,65.916667,81,23
8/10/16,0.038941,0.054,10,50,13.495833,25,7,24,NA,NA,NA,NA,72.158333,81.7,12,66.708333,80,21
8/11/16,0.036706,0.051,10,47,12.466667,20.7,6,19,NA,NA,NA,NA,71.9,81.1,12,66.125,81,23
8/12/16,0.033882,0.048,10,44,9.0875,15.8,5,14,NA,NA,NA,NA,71.520833,78.8,13,69.791667,83,2
8/13/16,0.030647,0.051,10,47,13.525,23.5,8,22,NA,NA,NA,NA,74.775,85,12,62.958333,82,4
8/14/16,0.030647,0.063,10,77,17.441667,37.3,22,35,NA,NA,NA,NA,77.35,85.9,11,60.458333,80,5
8/15/16,0.029294,0.053,10,49,22.475,36,8,34,NA,NA,NA,NA,78.225,92.2,12,55.083333,77,5
8/16/16,0.025154,0.053,11,49,19.04,33.9,8,31,NA,NA,NA,NA,75.391667,90.4,12,55.666667,76,2
8/17/16,0.030941,0.049,10,45,22.586957,46.7,9,43,NA,NA,NA,NA,74.120833,88.1,13,56.125,85,4
8/18/16,0.035353,0.05,11,46,16.558333,30.2,10,28,NA,NA,NA,NA,70.991667,86.1,13,66.958333,91,3
8/19/16,0.031765,0.046,10,43,12.55,28.3,9,26,NA,NA,NA,NA,70.833333,81.7,11,66.625,85,4
8/20/16,0.025824,0.041,10,38,11.145833,25.6,23,24,NA,NA,NA,NA,69.316667,77.7,11,68.25,85,5
8/21/16,0.031353,0.049,10,45,16.354167,26.4,1,25,NA,NA,NA,NA,72.308333,82.8,11,61.416667,77,5
8/22/16,0.030294,0.046,11,43,17.425,33.5,10,31,NA,NA,NA,NA,72.320833,83.8,11,62.708333,80,3
8/23/16,0.026824,0.044,10,41,22.9125,44.3,8,42,NA,NA,NA,NA,73.541667,83.1,12,58.583333,74,5
8/24/16,0.029176,0.046,10,43,20.791667,38.4,8,36,NA,NA,NA,NA,72.7375,83.4,12,58.708333,74,5
8/25/16,0.028059,0.038,11,35,16.7375,31.2,5,29,NA,NA,NA,NA,70.26087,79,11,68.130435,79,20
8/26/16,0.034176,0.042,10,39,10.3,18.7,7,17,NA,NA,NA,NA,68.795833,76.7,12,67.666667,80,23
8/27/16,0.034294,0.052,11,48,10.954167,16.3,1,15,NA,NA,NA,NA,68.641667,77,13,68.708333,80,0
8/28/16,0.029647,0.051,9,47,13.925,22.4,3,21,NA,NA,NA,NA,71.770833,81.7,13,64.958333,83,5
8/29/16,0.030412,0.059,10,64,24.116667,40.1,9,38,NA,NA,NA,NA,75.3375,86,13,57.833333,74,4
8/30/16,0.036235,0.064,10,80,23.079167,37.6,9,35,NA,NA,NA,NA,76.366667,89.6,12,64.916667,88,5
8/31/16,0.026882,0.051,10,47,19.425,33.7,9,31,NA,NA,NA,NA,75.745833,86.7,13,65.5,86,5
9/1/16,0.028235,0.047,10,44,19.5375,33.6,9,31,NA,NA,NA,NA,72.995833,83.8,12,67.125,78,2
9/2/16,0.036059,0.047,10,44,14.791667,25,9,24,NA,NA,NA,NA,71.55,80.2,12,68.416667,81,20
9/3/16,0.036,0.044,10,41,7.591667,12.2,0,11,NA,NA,NA,NA,69.475,76,13,64.458333,76,0
9/4/16,0.028882,0.039,9,36,7.145833,15,23,14,NA,NA,NA,NA,67.9125,73.5,12,64.916667,75,0
9/5/16,0.032882,0.046,9,43,8.241667,16.5,1,15,NA,NA,NA,NA,68.579167,74.4,11,62.5,73,23
9/6/16,0.029588,0.047,9,44,13.216667,26.2,5,25,NA,NA,NA,NA,68.825,78.4,11,69.416667,84,21
9/7/16,0.042235,0.055,10,51,16.504167,25.9,10,24,NA,NA,NA,NA,70.208333,79.4,11,71.25,86,2
9/8/16,0.035,0.041,9,38,12.2625,33.9,5,31,NA,NA,NA,NA,69.579167,77.7,11,67.625,82,22
9/9/16,0.031647,0.048,10,44,9.7375,18.3,23,17,NA,NA,NA,NA,69.7375,78.5,11,70.833333,83,23
9/10/16,0.037529,0.053,10,49,13.516667,24,8,23,NA,NA,NA,NA,70.558333,82.5,12,70.833333,88,5
9/11/16,0.034353,0.044,9,41,7.808333,13.5,10,12,NA,NA,NA,NA,68.420833,79.5,12,72.458333,87,3
9/12/16,0.024647,0.027,9,25,11.070833,18.2,7,17,NA,NA,NA,NA,67.4875,72.6,11,69.666667,83,0
9/13/16,0.019941,0.028,10,26,9.270833,20.9,23,19,NA,NA,NA,NA,65.704167,68.7,15,65.583333,70,2
9/14/16,0.011364,0.028,13,26,18.713333,28.7,22,26,NA,NA,NA,NA,65.533333,73.8,13,62.208333,77,2
9/15/16,0.029588,0.043,10,40,19.0875,28.3,7,26,NA,NA,NA,NA,68.145833,79.5,12,59.666667,78,23
9/16/16,0.030824,0.049,10,45,19.2,32.8,9,30,NA,NA,NA,NA,68.533333,77.9,11,64.791667,83,22
9/17/16,0.024882,0.053,10,49,19.929167,32.5,21,30,NA,NA,NA,NA,70.2875,81.7,12,67.208333,87,1
9/18/16,0.035765,0.067,10,90,24.829167,45.4,9,42,NA,NA,NA,NA,75.475,92,12,58.958333,80,1
9/19/16,0.024118,0.05,10,46,31.816667,52.4,8,49,NA,NA,NA,NA,76.770833,88.7,11,48.666667,79,5
9/20/16,0.023588,0.034,9,31,21.583333,40.3,6,38,NA,NA,NA,NA,79.670833,86.2,8,50,71,23
9/21/16,0.027706,0.038,9,35,16.304545,29,7,27,NA,NA,NA,NA,75.578261,83,10,65.391304,75,6
9/22/16,0.028765,0.042,10,39,12.695833,33.5,20,31,NA,NA,NA,NA,70.616667,74.9,11,56.166667,81,3
9/23/16,0.021647,0.044,10,41,21.225,43.2,20,41,NA,NA,NA,NA,68.754167,76.4,11,55.583333,72,1
9/24/16,0.032176,0.062,10,74,28.695833,51,21,48,NA,NA,NA,NA,75.3625,90.4,12,31.458333,58,1
9/25/16,0.031059,0.063,10,77,27.891667,48,23,45,NA,NA,NA,NA,81.058333,95,12,21.041667,38,2
9/26/16,0.025529,0.052,10,48,31.0125,46.4,20,43,NA,NA,NA,NA,86.933333,102.5,13,15.875,25,0
9/27/16,0.033941,0.055,10,51,25.6125,45.8,6,42,NA,NA,NA,NA,83.779167,95.4,12,25.208333,36,22
9/28/16,0.034471,0.052,10,48,21.425,45.1,0,42,NA,NA,NA,NA,80.5625,89.5,13,41,59,23
9/29/16,0.030059,0.06,9,67,26.475,41.7,6,39,NA,NA,NA,NA,79.475,91,11,44.041667,62,23
9/30/16,0.024588,0.047,10,44,27.991667,48.6,10,45,NA,NA,NA,NA,77.1,88.2,11,45.75,62,0
10/1/16,0.029353,0.046,10,43,18.8875,36.7,0,34,NA,NA,NA,NA,72.816667,84.9,12,59.416667,79,6
10/2/16,0.031882,0.049,10,45,11.891667,28.7,2,26,NA,NA,NA,NA,67.725,76.5,12,66.541667,85,6
10/3/16,0.022882,0.042,9,39,18.833333,35.5,21,33,NA,NA,NA,NA,67.35,73.6,10,53,75,3
10/4/16,0.026118,0.039,10,36,18.383333,31.8,21,29,NA,NA,NA,NA,66.870833,75.6,12,61.5,76,23
10/5/16,0.025412,0.047,11,44,19.2,34.8,23,32,NA,NA,NA,NA,66.425,73.9,12,64.583333,77,0
10/6/16,0.025,0.054,10,50,32.525,58.3,20,55,NA,NA,NA,NA,67.116667,80,15,58.5,78,2
10/7/16,0.024353,0.05,10,46,36.966667,60.9,20,57,NA,NA,NA,NA,76.7625,91.6,13,22.166667,51,0
10/8/16,0.030412,0.059,10,64,30.304167,46.1,0,43,NA,NA,NA,NA,74.695833,90.6,12,26.541667,40,23
10/9/16,0.033235,0.069,9,97,25.4375,39.6,5,37,NA,NA,NA,NA,75.191667,90.2,12,29.125,48,22
10/10/16,0.026824,0.039,10,36,22.241667,49.3,9,46,NA,NA,NA,NA,71.570833,84.8,11,45.708333,79,23
10/11/16,0.027588,0.032,11,30,15.141667,29.6,6,27,NA,NA,NA,NA,64.5375,71.6,14,74.541667,85,3
10/12/16,0.022235,0.034,13,31,14.15,22.5,10,21,NA,NA,NA,NA,63.8125,70.2,13,70.666667,82,0
10/13/16,0.033176,0.045,10,42,18.566667,27.1,6,25,NA,NA,NA,NA,64.466667,75,12,71.583333,89,23
10/14/16,0.025412,0.041,10,38,18.591667,29.6,8,27,NA,NA,NA,NA,64.866667,74.3,13,73.833333,89,0
10/15/16,0.015882,0.03,10,28,11.383333,15.8,11,14,NA,NA,NA,NA,67.2,74.6,12,72.958333,85,23
10/16/16,0.023412,0.026,11,24,7.658333,17.2,1,16,NA,NA,NA,NA,67.808333,72.4,11,75.958333,85,0
10/17/16,0.017882,0.032,11,30,11.191667,23.9,22,22,NA,NA,NA,NA,65.416667,71.5,13,80.666667,95,3
10/18/16,0.021294,0.042,10,39,20.808333,42.2,20,40,NA,NA,NA,NA,65.545833,74.9,12,66.666667,86,1
10/19/16,0.022824,0.046,9,43,31.320833,48.7,18,45,NA,NA,NA,NA,75.6,92.1,14,34.416667,71,0
10/20/16,0.021412,0.049,10,45,33.908333,57.8,19,54,NA,NA,NA,NA,79.170833,97.9,14,16.25,33,2
10/21/16,0.020118,0.042,11,39,37.6125,48.8,7,45,NA,NA,NA,NA,76.716667,92.2,12,20.458333,37,23
10/22/16,0.018765,0.043,9,40,31.533333,42.2,19,40,NA,NA,NA,NA,72.154167,84.3,13,33.875,60,21
10/23/16,0.016294,0.03,9,28,21.816667,33.5,0,31,NA,NA,NA,NA,69.245833,81.5,12,55.541667,83,23
10/24/16,0.019059,0.026,10,24,16.729167,26.1,8,25,NA,NA,NA,NA,67.954167,75.6,12,70.333333,88,7
10/25/16,0.013941,0.03,10,28,17.083333,27.3,10,25,NA,NA,NA,NA,65.529167,73.7,11,68.708333,86,3
10/26/16,0.012529,0.027,10,25,25.508333,46.9,9,43,NA,NA,NA,NA,67.754167,78.6,14,62.375,81,23
10/27/16,0.011294,0.025,10,23,32.025,54.9,16,51,NA,NA,NA,NA,70.679167,81.4,13,55.833333,84,0
10/28/16,0.009941,0.02,10,19,17.725,26.4,8,25,NA,NA,NA,NA,69.533333,76.6,13,65.75,79,3
10/29/16,0.010765,0.019,10,18,17.208333,23,18,22,NA,NA,NA,NA,71.670833,82.2,13,58.75,78,3
10/30/16,0.018706,0.022,15,20,11.475,29.1,1,27,NA,NA,NA,NA,65.504167,68.3,0,78.25,88,11
10/31/16,0.018059,0.032,12,30,15.570833,27.5,21,25,NA,NA,NA,NA,62.370833,68.8,13,71.25,85,5
11/1/16,0.017235,0.033,11,31,19.670833,31.9,21,29,NA,NA,NA,NA,62.15,69.4,13,68.541667,82,0
11/2/16,0.011824,0.028,9,26,32.870833,52.2,19,49,NA,NA,NA,NA,66.179167,78.1,14,50.625,82,2
11/3/16,0.016588,0.037,10,34,33.341667,51.5,19,48,NA,NA,NA,NA,72.129167,86.7,12,27.583333,50,0
11/4/16,0.015059,0.034,10,31,38.958333,52.8,13,49,NA,NA,NA,NA,70.625,83.1,12,35.541667,56,23
11/5/16,0.022529,0.046,10,43,33.604167,44.2,12,42,NA,NA,NA,NA,67.0125,81.2,14,57.458333,83,22
11/6/16,0.020412,0.044,10,41,22.125,30.6,21,28,NA,NA,NA,NA,63.833333,75.5,13,72.041667,85,1
11/7/16,0.018176,0.036,11,33,34.833333,55.1,12,52,NA,NA,NA,NA,67.429167,80.4,13,58.958333,83,2
11/8/16,0.018588,0.041,10,38,40.025,59.5,19,56,NA,NA,NA,NA,76.241667,92.3,12,30.583333,59,0
11/9/16,0.018412,0.039,9,36,33.720833,55.4,19,52,NA,NA,NA,NA,80.3625,94.5,14,21.958333,36,1
11/10/16,0.014706,0.035,9,32,35.991667,53.6,19,50,NA,NA,NA,NA,77.629167,90.4,13,19.625,31,3
11/11/16,0.020882,0.041,11,38,34.266667,48.7,21,45,NA,NA,NA,NA,74.4625,88,12,20.958333,32,5
11/12/16,0.019471,0.037,10,34,35.8875,47.5,19,44,NA,NA,NA,NA,72.325,84.3,13,26.708333,37,2
11/13/16,0.030059,0.057,10,58,27.079167,49.2,20,46,NA,NA,NA,NA,73.683333,88.2,13,25.25,36,0
11/14/16,0.019647,0.044,10,41,36.808333,48.4,20,45,NA,NA,NA,NA,72.7875,87.9,12,29.333333,45,19
11/15/16,0.010941,0.022,11,20,41.704167,63.4,10,61,NA,NA,NA,NA,66.070833,78.9,12,50.916667,77,23
11/16/16,0.016353,0.029,11,27,27.083333,37.6,0,35,NA,NA,NA,NA,61.133333,69.1,13,72.208333,88,7
11/17/16,0.016471,0.038,9,35,29.820833,50.2,19,47,NA,NA,NA,NA,61.7625,71.2,15,44.291667,60,9
11/18/16,0.010353,0.025,8,23,33.275,50.3,18,47,NA,NA,NA,NA,64.654167,78.1,14,16.333333,33,1
11/19/16,0.012765,0.025,11,23,32.533333,40,0,38,NA,NA,NA,NA,61.258333,74.1,12,37.416667,80,21
11/20/16,0.024706,0.028,10,26,20.5125,34.9,5,32,NA,NA,NA,NA,58.141667,62.6,11,75.125,94,19
11/21/16,0.013706,0.031,9,29,14.1375,30.7,19,28,NA,NA,NA,NA,60.170833,66.2,13,75.416667,92,2
11/22/16,0.014471,0.031,10,29,21.9125,35.5,20,33,NA,NA,NA,NA,59.604167,70.3,13,65.916667,79,0
11/23/16,0.016941,0.03,12,28,24.320833,37.4,11,35,NA,NA,NA,NA,60.4375,71.5,15,53.25,78,0
11/24/16,0.023235,0.037,8,34,20.083333,33.1,0,31,NA,NA,NA,NA,64.775,80.4,14,29.625,56,2
11/25/16,0.012235,0.03,9,28,28.075,44.8,18,42,NA,NA,NA,NA,62.291667,76.5,14,27.916667,51,21
11/26/16,0.018941,0.036,10,33,23.820833,36.8,8,34,NA,NA,NA,NA,52.4875,62.4,12,66.791667,89,21
11/27/16,0.017941,0.025,12,23,15.304167,29,23,27,NA,NA,NA,NA,54.795833,59.7,13,68.708333,87,2
11/28/16,0.010529,0.026,9,24,26.083333,39.5,18,37,NA,NA,NA,NA,54.833333,63.3,13,59.916667,82,23
11/29/16,0.011588,0.027,10,25,25.775,41.5,19,39,NA,NA,NA,NA,56.7875,69.2,14,54.25,87,3
11/30/16,0.007929,0.022,10,20,28.968421,34.8,6,32,NA,NA,NA,NA,56.141667,67.6,14,40.75,59,21
12/1/16,0.013353,0.026,10,24,29.870833,40.6,20,38,NA,NA,NA,NA,56.083333,65.8,14,52.416667,69,21
12/2/16,0.018647,0.039,9,36,23.4,47.9,21,44,NA,NA,NA,NA,57.933333,63.9,11,20.916667,64,0
12/3/16,0.011235,0.027,9,25,32.7875,43.8,0,41,NA,NA,NA,NA,55.695833,69.3,14,25.375,40,6
12/4/16,0.010059,0.023,9,21,33.070833,42.8,18,40,NA,NA,NA,NA,58.195833,73,13,35.666667,49,5
12/5/16,0.015765,0.027,10,25,29.9625,47,8,44,NA,NA,NA,NA,55.775,66.7,14,62.041667,87,21
12/6/16,0.014471,0.03,11,28,23.647826,38.7,21,36,NA,NA,NA,NA,57.970833,63.4,14,68.958333,81,23
12/7/16,0.013529,0.029,10,27,29.904348,42.2,20,40,NA,NA,NA,NA,56.575,63.8,13,63.791667,83,1
12/8/16,0.014471,0.031,10,29,28.233333,37.7,0,35,NA,NA,NA,NA,57.983333,66.5,12,59.291667,76,22
12/9/16,0.001083,0.004,12,4,30.457895,36.4,14,34,NA,NA,NA,NA,57.579167,64.8,14,74.291667,95,23
12/10/16,0.007824,0.017,9,16,24.9,30.9,19,28,NA,NA,NA,NA,58.4375,65.5,14,84.291667,99,6
12/11/16,0.010824,0.013,10,12,17.370833,25.9,0,24,NA,NA,NA,NA,61.220833,64.6,14,83,93,0
12/12/16,0.010588,0.019,10,18,16.3375,23,22,22,NA,NA,NA,NA,60.095833,65.4,13,83.125,97,5
12/13/16,0.007235,0.017,10,16,22.345833,32.7,19,30,NA,NA,NA,NA,59.441667,66.4,14,79.541667,91,1
12/14/16,0.006882,0.015,11,14,30.85,45.2,16,42,NA,NA,NA,NA,60.104167,71.3,13,73.416667,88,3
12/15/16,0.009706,0.019,20,18,33.258333,56.8,14,53,NA,NA,NA,NA,59.1875,66.3,12,75.708333,95,23
12/16/16,0.034471,0.039,21,36,9.279167,19,6,18,NA,NA,NA,NA,57,60.4,7,71.583333,100,7
12/17/16,0.015882,0.034,9,31,17.541667,36.1,20,34,NA,NA,NA,NA,52.329167,60,14,37.416667,59,20
12/18/16,0.014118,0.035,9,32,26.175,42.7,18,40,NA,NA,NA,NA,52.208333,65.5,15,33.25,54,0
12/19/16,0.013647,0.031,9,29,34.8875,53.7,8,50,NA,NA,NA,NA,54.575,70.6,15,26.458333,53,4
12/20/16,0.009118,0.021,8,19,35.368182,50.1,16,47,NA,NA,NA,NA,62.479167,77.5,14,14.791667,25,3
12/21/16,0.008294,0.013,21,12,29.454167,39.5,7,37,NA,NA,NA,NA,60.608333,67.3,11,49.458333,89,22
12/22/16,0.003529,0.008,9,7,21.745833,29.2,10,27,NA,NA,NA,NA,56.983333,65.3,13,81.416667,89,5
12/23/16,0.025706,0.031,21,29,14.091667,21.7,9,20,NA,NA,NA,NA,56.775,61.4,12,83.166667,92,22
12/24/16,0.036412,0.039,10,36,5.208333,11.9,1,10,NA,NA,NA,NA,52.570833,56.5,12,49.291667,90,0
12/25/16,0.015706,0.034,10,31,14.795833,32.7,19,30,NA,NA,NA,NA,49.204167,56.3,14,43.458333,58,22
12/26/16,0.013824,0.031,9,29,22.9875,33.2,21,31,NA,NA,NA,NA,52.1375,62.1,15,43.625,63,2
12/27/16,0.011529,0.024,9,22,27.3875,36,21,34,NA,NA,NA,NA,57.575,72.4,15,32.916667,50,3
12/28/16,0.010235,0.02,9,19,30.266667,37.7,18,35,NA,NA,NA,NA,63.583333,79,15,26.291667,36,1
12/29/16,0.008765,0.021,8,19,30.354167,47.6,17,44,NA,NA,NA,NA,66.395833,82.1,14,25.583333,36,5
12/30/16,0.019588,0.028,11,26,20.120833,36.9,4,34,NA,NA,NA,NA,59.266667,65,12,70.166667,94,23
12/31/16,0.027917,0.032,11,30,10.216667,17.4,0,16,NA,NA,NA,NA,54.0625,57.3,11,83.458333,95,0
1/1/17,0.019824,0.031,10,29,16.541667,29.8,19,27,NA,NA,NA,NA,50.704167,57.7,13,69.291667,86,6
1/2/17,0.017412,0.035,9,32,18.229167,35.1,20,33,NA,NA,NA,NA,53.2,56.2,15,70.083333,81,23
1/3/17,0.0011,0.002,14,2,29.242105,41.8,17,39,NA,NA,NA,NA,52.754167,59,14,70.416667,88,2
1/4/17,0.004083,0.006,12,6,29.831579,41,19,39,NA,NA,NA,NA,53.929167,60.9,13,75.125,96,23
1/5/17,0.014765,0.021,16,19,18.095833,35,0,33,NA,NA,NA,NA,57.1375,62.1,14,91.416667,99,2
1/6/17,0.009167,0.02,12,19,25.757895,35.4,22,33,NA,NA,NA,NA,57.266667,65.2,15,70.458333,94,6
1/7/17,0.007471,0.017,8,16,NA,NA,NA,NA,NA,NA,NA,NA,58.708333,67.3,15,63.791667,83,6
1/8/17,0.016647,0.03,10,28,23.754167,46.2,22,43,NA,NA,NA,NA,65.491667,77,12,44.291667,67,5
1/9/17,0.009765,0.018,7,17,21.008333,41.2,0,39,NA,NA,NA,NA,57.870833,61.9,15,81.458333,93,8
1/10/17,0.021529,0.025,17,23,18.713636,26.2,14,25,NA,NA,NA,NA,54.991667,58.9,16,85.541667,92,8
1/11/17,0.026529,0.033,10,31,12.233333,29.8,7,27,NA,NA,NA,NA,58.845833,64,13,80.791667,98,7
1/12/17,0.010294,0.019,7,18,20.0375,32.4,17,30,NA,NA,NA,NA,53.504167,55.9,11,90.291667,95,5
1/13/17,0.009176,0.018,10,17,24.345833,31.6,20,29,NA,NA,NA,NA,54.295833,60,15,78.208333,94,5
1/14/17,0.007118,0.017,9,16,26.7375,42.6,17,40,NA,NA,NA,NA,57.704167,71.2,14,65.666667,90,2
1/15/17,0.023,0.034,10,31,14.275,23.7,0,22,NA,NA,NA,NA,56.179167,62.4,14,74.5,88,5
1/16/17,0.015882,0.035,10,32,20.891667,36.5,20,34,NA,NA,NA,NA,56.654167,64.5,13,74.75,91,4
1/17/17,0.013647,0.028,10,26,29.245833,40.1,20,38,NA,NA,NA,NA,55.9375,66.8,13,56.5,80,0
1/18/17,0.019588,0.028,12,26,25.883333,36.4,9,34,NA,NA,NA,NA,53.3,59.7,13,68.916667,80,20
1/19/17,0.025,0.035,13,32,13.727778,31.7,0,29,NA,NA,NA,NA,55.566667,61.5,12,78.208333,94,4
1/20/17,0.031824,0.036,14,33,15.729167,27.6,9,25,NA,NA,NA,NA,53.1,57,15,82.875,95,10
1/21/17,0.027176,0.038,10,35,10.341667,29,22,27,NA,NA,NA,NA,54.1125,60.8,13,62.25,75,23
1/22/17,0.029941,0.034,10,31,11.216667,27.3,21,25,NA,NA,NA,NA,51.833333,54.1,22,87.125,95,21
1/23/17,0.020176,0.038,10,35,14.825,33.2,7,31,NA,NA,NA,NA,50.391667,54,0,76,87,0
1/24/17,0.015529,0.032,10,30,22.233333,36,20,34,NA,NA,NA,NA,48,56.6,13,68.041667,89,0
1/25/17,0.015882,0.032,11,30,22.733333,35.9,21,33,NA,NA,NA,NA,49.4125,59.4,14,63.791667,83,0
1/26/17,0.011588,0.026,10,24,29.05,42.3,18,40,NA,NA,NA,NA,51.925,63.2,15,49.916667,78,0
1/27/17,0.004364,0.013,13,12,36.563158,44.8,6,42,NA,NA,NA,NA,52.8375,61.8,15,39.875,57,6
1/28/17,0.011882,0.027,10,25,32.304167,41.7,20,39,NA,NA,NA,NA,56.6,73.8,14,36.708333,63,5
1/29/17,0.013412,0.031,9,29,32.7625,46.9,19,43,NA,NA,NA,NA,60.895833,79,15,30.875,51,6
1/30/17,0.015059,0.033,10,31,34.229167,50.4,19,47,NA,NA,NA,NA,64.066667,79.9,14,28.125,45,3
1/31/17,0.012824,0.027,10,25,38.083333,48.5,20,45,NA,NA,NA,NA,61.2,75.6,14,38.791667,58,5
2/1/17,0.023235,0.036,12,33,32.891667,52.1,9,49,NA,NA,NA,NA,57.2875,70.4,14,56.083333,85,23
2/2/17,0.015647,0.024,10,22,26.575,30.5,1,28,NA,NA,NA,NA,57.908333,66.3,13,63.708333,88,2
2/3/17,0.007882,0.019,9,18,28.179167,36.2,6,34,NA,NA,NA,NA,57.916667,60.4,15,81.583333,92,10
2/4/17,0.026294,0.035,11,32,12.345833,21.8,0,20,NA,NA,NA,NA,58.295833,64.6,13,79.875,93,3
2/5/17,0.020471,0.024,12,22,14.0375,20,1,19,NA,NA,NA,NA,55.808333,58.7,16,80.458333,88,0
2/6/17,0.011235,0.022,7,20,17.254167,28.3,19,26,NA,NA,NA,NA,56.4375,59.6,16,89.333333,96,6
2/7/17,0.011235,0.019,10,18,16.0375,26.4,0,25,NA,NA,NA,NA,59.725,63.5,13,92.208333,99,22
2/8/17,0.006,0.012,9,11,16.854167,20.3,22,19,NA,NA,NA,NA,62.6875,71.4,15,88.041667,100,0
2/9/17,0.009529,0.022,10,20,18.8375,37.5,12,35,NA,NA,NA,NA,63.420833,74.7,13,80.75,100,0
2/10/17,0.00075,0.002,7,2,21.8375,28.4,14,26,NA,NA,NA,NA,59.975,63.8,13,90.416667,100,4
2/11/17,0.002,0.002,22,2,13.404167,31.8,2,29,NA,NA,NA,NA,58.525,61.9,14,83.75,98,2
2/12/17,0.013765,0.031,9,29,21.391667,38.3,18,36,NA,NA,NA,NA,60.858333,74.4,15,63.833333,93,5
2/13/17,0.011941,0.028,9,26,29.625,43.7,19,41,NA,NA,NA,NA,63.408333,74.9,12,47.583333,72,23
2/14/17,0.014176,0.028,10,26,26.3125,37.6,11,35,NA,NA,NA,NA,60.920833,71.4,13,72,91,23
2/15/17,0.015471,0.033,10,31,28.279167,42.2,19,40,NA,NA,NA,NA,63.275,79.2,13,58.708333,96,1
2/16/17,0.021118,0.025,11,23,30.116667,59,10,56,NA,NA,NA,NA,59.954167,67.6,12,63.25,79,21
2/17/17,0.037,0.044,20,41,11.726087,21,0,20,NA,NA,NA,NA,55.891667,58.8,0,86,96,19
2/18/17,0.026882,0.045,10,42,12.0375,26.5,23,25,NA,NA,NA,NA,54.995833,60.7,14,82.75,93,1
2/19/17,0.031765,0.035,10,32,10.583333,26.8,0,25,NA,NA,NA,NA,56.141667,60.2,13,77.125,90,0
2/20/17,0.015471,0.027,9,25,17.2375,30.9,21,28,NA,NA,NA,NA,56.908333,62.2,14,82.958333,92,8
2/21/17,0.014059,0.024,12,22,19.9625,28.4,21,26,NA,NA,NA,NA,61.05,66.7,14,75.125,90,0
2/22/17,0.036824,0.042,20,39,14.016667,26.5,7,25,NA,NA,NA,NA,57.358333,62.4,12,61.75,96,1
2/23/17,0.033059,0.043,8,40,6.420833,22.5,23,21,NA,NA,NA,NA,54.2625,60,13,26.541667,37,3
2/24/17,0.022294,0.042,10,39,24.454167,40.8,21,38,NA,NA,NA,NA,51.820833,62.1,13,38.625,64,23
2/25/17,0.030765,0.041,12,38,21.779167,33,1,31,NA,NA,NA,NA,52.145833,61.3,12,56.333333,68,5
2/26/17,0.034588,0.041,11,38,10.983333,36.3,0,34,NA,NA,NA,NA,52.375,56.3,13,69.25,85,5
2/27/17,0.022941,0.028,17,26,19.05,33.1,16,31,NA,NA,NA,NA,54.1875,59,14,65.666667,74,20
2/28/17,0.022176,0.044,11,41,22.004167,42.9,20,40,NA,NA,NA,NA,54.275,63.1,13,51.791667,67,6
3/1/17,0.019706,0.04,11,37,28.8875,52.9,20,49,NA,NA,NA,NA,59.541667,74.2,15,38.208333,67,2
3/2/17,0.017471,0.038,10,35,32.691667,50.5,19,47,NA,NA,NA,NA,64.125,79.3,14,24.333333,47,2
3/3/17,0.020294,0.042,10,39,30.6875,48.7,20,45,NA,NA,NA,NA,65.191667,80.4,14,22.875,40,23
3/4/17,0.040824,0.052,11,48,21.7625,40,0,38,NA,NA,NA,NA,59.3875,68.3,13,48.125,79,22
3/5/17,0.031353,0.044,10,41,8.1375,22.2,22,21,NA,NA,NA,NA,55.375,58.9,11,67.416667,81,13
3/6/17,0.020824,0.039,10,36,20.9375,38.3,21,36,NA,NA,NA,NA,53.629167,62.9,14,43.333333,69,5
3/7/17,0.019588,0.039,9,36,28.4375,46.1,20,43,NA,NA,NA,NA,60.429167,76,14,37.333333,60,4
3/8/17,0.020118,0.042,10,39,30.1375,46.4,20,43,NA,NA,NA,NA,68.4125,84.1,13,33.333333,53,1
3/9/17,0.025357,0.052,10,48,35.890476,57,22,54,NA,NA,NA,NA,70.145833,85.6,13,36.958333,59,5
3/10/17,0.029059,0.056,11,54,35.616667,51.6,0,48,NA,NA,NA,NA,68.241667,81.4,13,41,63,3
3/11/17,0.034118,0.061,11,71,30.983333,44.5,0,42,NA,NA,NA,NA,67.125,81.4,13,47.875,68,5
3/12/17,0.033529,0.06,11,67,30.270833,41.4,23,39,NA,NA,NA,NA,66.266667,86.5,13,61.875,99,7
3/13/17,0.027647,0.055,11,51,37.913043,71,9,69,NA,NA,NA,NA,68.025,88.4,12,61.666667,96,2
3/14/17,0.029588,0.053,11,49,35.55,55.7,23,52,NA,NA,NA,NA,70.858333,86.4,11,45.791667,80,0
