Date.Local,atl.ozone.Mean,atl.ozone.Max.Value,atl.ozone.Max.Hour,atl.ozone.AQI,atl.nitrogen.Mean,atl.nitrogen.Max.Value,atl.nitrogen.Max.Hour,atl.nitrogen.AQI,atl.pm.Max.Value,atl.pm.Max.Hour,atl.pm.Mean,atl.pm.AQI,atl.temp.Mean,atl.temp.Max.Value,atl.temp.Max.Hour,atl.rh.Mean,atl.rh.Max.Value,atl.rh.Max.Hour
2/4/17,0.029647,0.042,11,39,8.995833,27.9,6,25,NA,NA,NA,NA,38.583333,50,14,39.25,67,7
2/5/17,0.016353,0.025,10,23,10.01,17.2,23,16,NA,NA,NA,NA,43.583333,52,16,81.541667,98,23
2/6/17,0.007588,0.016,9,15,17.020833,29.2,19,27,12.7,0,12.7,52,52.666667,67,16,88.5,99,0
2/7/17,0.016647,0.03,10,28,11.129167,38.7,6,36,NA,NA,NA,NA,56.208333,67,13,93,100,3
2/8/17,0.016059,0.02,23,19,11.741667,24.4,6,23,NA,NA,NA,NA,58.833333,66,16,97.416667,100,0
2/9/17,0.026471,0.031,10,29,5.758333,9.1,21,8,3.9,0,3.9,16,46.208333,60,0,62.75,98,0
2/10/17,0.024529,0.039,11,36,14.354167,31.1,23,29,NA,NA,NA,NA,45.583333,63,15,44.458333,77,7
2/11/17,0.029824,0.035,9,32,13.720833,33.9,4,31,NA,NA,NA,NA,56.75,69,16,76.833333,84,8
2/12/17,0.022176,0.032,22,30,4.075,8.1,18,8,12,0,12,50,66.583333,72,15,82.916667,92,7
2/13/17,0.017294,0.033,10,31,13.558333,37.8,22,35,NA,NA,NA,NA,53.708333,67,14,44.875,67,7
2/14/17,0.019118,0.04,11,37,25.154167,48.2,21,45,10.6,0,10.6,44,51.25,71,14,53.125,90,6
2/15/17,0.033824,0.039,11,36,11.745833,34.8,0,32,7.7,0,7.7,32,52.166667,60,14,65.916667,100,8
2/16/17,0.019647,0.039,11,36,13.425,38.1,21,36,NA,NA,NA,NA,45.958333,59,15,44.791667,68,23
2/17/17,0.022529,0.045,11,42,21.904167,44.9,20,42,NA,NA,NA,NA,50.708333,70,14,54.458333,89,6
2/18/17,0.025308,0.036,13,33,16.7375,35.3,0,33,15,0,15,57,51.666667,61,16,78.75,98,11
2/19/17,0.021588,0.041,11,38,11.43,28,22,26,NA,NA,NA,NA,56.583333,69,14,79.791667,98,3
2/20/17,0.022941,0.046,11,43,12.208333,37.3,21,35,NA,NA,NA,NA,56.833333,75,15,71.625,99,4
2/21/17,0.024647,0.04,8,37,15.866667,46.6,6,43,13.3,0,13.3,54,58.708333,70,13,85.041667,100,19
2/22/17,0.019529,0.03,11,28,6.283333,10.4,18,9,10,0,10,42,62.25,69,14,92.041667,100,0
2/23/17,0.021647,0.042,11,39,10.0125,30,22,28,8.2,0,8.2,34,61.833333,76,15,80.25,100,0
2/24/17,0.035235,0.042,11,39,8.4,25.5,0,24,8,0,8,33,64.458333,79,15,71.625,99,7
2/24/17,0.035235,0.042,11,39,8.4,25.5,0,24,5.8,0,5.8,24,64.458333,79,15,71.625,99,7
2/25/17,0.037588,0.042,10,39,3.133333,5.8,6,5,5,0,5,21,59.875,67,0,48.666667,90,6
2/26/17,0.022941,0.044,11,41,10.165,35.7,20,33,NA,NA,NA,NA,47.125,62,15,41.5,74,23
2/27/17,0.011294,0.025,9,23,18.91,46.5,6,43,8.8,0,8.8,37,47.166667,57,12,78.666667,98,22
2/28/17,0.019471,0.035,10,32,9.108333,20.7,21,19,9.5,0,9.5,40,59.666667,72,14,83.958333,98,23
3/1/17,0.026471,0.032,23,30,3.954167,8.4,3,8,9,0,9,38,67.5,78,12,79.041667,99,0
3/2/17,0.024294,0.038,10,35,9.066667,39.5,21,37,3.3,0,3.3,14,50.041667,58,14,46.5,84,0
3/3/17,0.023294,0.041,10,38,17.129167,33.7,22,31,4.8,0,4.8,20,45.333333,59,14,49.083333,90,7
3/4/17,0.025824,0.048,12,44,17.541667,39.4,21,37,7.8,0,7.8,33,45.333333,63,15,49.791667,85,6
3/5/17,0.046824,0.054,12,50,13.505,32.2,0,30,11.9,0,11.9,50,52.291667,68,13,52.5,94,7
3/6/17,0.046059,0.051,11,47,3.716667,8.1,6,8,9.8,0,9.8,41,62.291667,70,14,55.75,78,6
3/7/17,0.031882,0.042,10,39,6.191667,36.6,6,34,8.5,0,8.5,35,60.416667,70,14,78.666667,100,20
3/8/17,0.021882,0.043,10,40,11.725,39.8,20,37,5.2,0,5.2,22,57.708333,70,14,61.291667,100,0
3/8/17,0.021882,0.043,10,40,11.725,39.8,20,37,1.6,0,1.6,7,57.708333,70,14,61.291667,100,0
3/9/17,0.027471,0.05,11,46,19.370833,44.3,21,42,7.4,0,7.4,31,55.75,76,15,56.791667,97,7
3/10/17,0.036529,0.042,11,39,10.304167,37.8,2,35,5.6,0,5.6,23,58.217391,72,14,67.478261,100,6
3/11/17,0.025353,0.038,9,35,9.791667,19.2,7,18,4.1,0,4.1,17,48.083333,60,14,51.541667,97,23
3/12/17,0.025765,0.033,10,31,5.665,10.1,22,9,4.5,0,4.5,19,40.166667,44,15,95.416667,100,9
3/13/17,0.023,0.03,7,28,6.429167,12.4,22,11,6.7,0,6.7,28,39.25,42,11,89.666667,99,21
3/14/17,0.024647,0.028,21,26,7.6,11.6,18,10,5.4,0,5.4,23,39.916667,44,10,82.166667,100,2
3/15/17,0.028588,0.04,10,37,8.35,24.1,21,23,4.3,0,4.3,18,34.625,43,14,46.583333,73,2
3/16/17,0.024235,0.041,11,38,19.091667,37.6,23,35,5.9,0,5.9,25,39.208333,54,15,42.166667,68,5
3/17/17,0.042471,0.049,14,45,18.775,40.2,9,38,12.7,0,12.7,52,50.458333,68,16,54.916667,84,5
3/18/17,0.037176,0.04,11,37,5.308333,11.6,9,10,10.7,0,10.7,45,61.25,70,15,65,98,7
3/19/17,0.024647,0.038,11,35,6.975,32.5,23,30,3.9,0,3.9,16,52.541667,64,14,47.875,70,6
3/20/17,0.025471,0.045,12,42,20.170833,43.7,22,41,8.3,0,8.3,35,56.291667,77,16,58.208333,91,5
3/20/17,0.025471,0.045,12,42,20.170833,43.7,22,41,9.1,0,9.1,38,56.291667,77,16,58.208333,91,5
3/21/17,0.036588,0.052,11,48,14.729167,34.1,1,32,15.4,0,15.4,58,69.583333,87,14,66.458333,99,22
3/22/17,0.026471,0.031,11,29,11.975,28,20,26,7.4,0,7.4,31,59.041667,69,15,71.833333,100,0
3/23/17,0.045824,0.049,12,45,4.8875,17.3,0,16,8.2,0,8.2,34,57.5,65,14,47,64,0
3/24/17,0.043235,0.05,10,46,3.025,5.1,22,5,9.7,0,9.7,40,63.708333,74,15,56.125,73,7
3/25/17,0.039765,0.046,11,43,2.891667,9.4,7,8,6.5,0,6.5,27,65.708333,75,13,63,91,6
3/26/17,0.024118,0.043,12,40,6.275,29.4,22,27,6.8,0,6.8,28,67,79,15,75.125,100,6
3/27/17,0.027706,0.038,11,35,6.9375,18.4,0,17,10,0,10,42,66.833333,78,15,74.208333,98,5
3/28/17,0.019353,0.038,11,35,12.279167,31,21,29,8.2,0,8.2,34,68.291667,79,13,79.833333,99,2
3/29/17,0.037765,0.057,11,58,9.791667,20,0,19,14.2,0,14.2,55,68.625,83,15,69.458333,99,5
3/30/17,0.035824,0.044,11,41,7.668421,17,5,16,11.5,0,11.5,48,68.791667,81,14,70.875,98,20
3/31/17,0.031706,0.044,10,41,5.872222,12.6,22,11,4,0,4,17,64.583333,74,15,68.333333,100,3
4/1/17,0.036118,0.05,11,46,8.0375,21.9,1,20,3.2,0,3.2,13,63.458333,77,14,59.291667,86,6
4/1/17,0.036118,0.05,11,46,8.0375,21.9,1,20,4.3,0,4.3,18,63.458333,77,14,59.291667,86,6
4/2/17,0.043706,0.05,12,46,8.115,20.3,3,19,7.2,0,7.2,30,65.041667,82,15,60,96,6
4/3/17,0.029353,0.034,14,31,3.1875,12.2,13,11,7.5,0,7.5,31,64.125,67,10,88.291667,100,12
4/4/17,0.028176,0.051,11,47,7.991667,32.1,22,30,7,0,7,29,69.583333,82,15,66.375,100,6
4/5/17,0.028412,0.032,11,30,9.466667,26.3,0,25,6,0,6,25,60.708333,64,8,97.291667,100,8
4/6/17,0.030765,0.039,11,36,4.454167,13.1,22,12,1.8,0,1.8,8,52.045455,57,13,65.5,90,0
4/7/17,0.035647,0.044,11,41,5.829167,11.1,20,10,2.2,0,2.2,9,52.833333,64,14,51.375,84,2
4/8/17,0.029294,0.056,11,54,14.770833,38.7,21,36,5,0,5,21,53.583333,70,15,49.333333,91,5
4/9/17,0.036882,0.061,11,71,15.15,39.7,23,37,9.2,0,9.2,38,58.541667,77,14,54.291667,97,5
4/10/17,0.034235,0.059,11,64,16.26,37.4,22,35,9.8,0,9.8,41,62.791667,80,15,61.666667,95,6
4/11/17,0.032412,0.058,11,61,14.2625,35.4,0,33,13.6,0,13.6,54,65.416667,81,16,67.666667,97,5
4/12/17,0.026647,0.053,11,49,19.3875,37.3,21,35,17.2,0,17.2,62,65.875,79,13,72.583333,95,2
4/13/17,0.030471,0.057,11,58,14.195833,41.1,21,39,14.7,0,14.7,56,67.583333,82,14,69,98,3
4/13/17,0.030471,0.057,11,58,14.195833,41.1,21,39,13.7,0,13.7,54,67.583333,82,14,69,98,3
4/14/17,0.031294,0.056,11,54,10.9125,29.6,22,27,15.5,0,15.5,58,68.166667,82,14,68.833333,97,4
4/15/17,0.037,0.052,12,48,7.366667,21.8,0,20,9.3,0,9.3,39,67.833333,81,15,67.708333,98,5
4/16/17,0.029353,0.049,10,45,5.765,24.6,23,23,11,0,11,46,69,81,14,65,96,6
4/17/17,0.016765,0.033,10,31,11.829167,23.7,0,22,11.3,0,11.3,47,66.375,76,11,83.416667,97,22
4/18/17,0.030941,0.042,10,39,6.675,16.2,8,15,8.6,0,8.6,36,68.75,80,12,81.25,98,4
4/19/17,0.0168,0.024,14,22,4.85,9.6,5,8,8.4,0,8.4,35,68.583333,78,14,85.833333,99,0
4/20/17,0.020647,0.043,10,40,7.295833,24.1,20,23,10,0,10,42,71.041667,83,14,78.583333,95,4
4/21/17,0.029706,0.046,11,43,8.204167,23.9,8,22,11.9,0,11.9,50,72.958333,85,13,69.833333,99,4
4/22/17,0.037706,0.047,10,44,8.808333,23,1,22,9.2,0,9.2,38,71.5,83,15,63.625,95,6
4/23/17,0.013824,0.022,7,20,2.01,4.6,18,4,2.7,0,2.7,11,61.73913,66,12,94.217391,99,13
4/24/17,0.009353,0.013,10,12,6.4125,11.7,19,10,1.8,0,1.8,8,57.25,64,16,94.791667,98,0
4/25/17,0.020471,0.041,11,38,8.629167,24.1,21,23,4.9,0,4.9,20,65.25,77,15,79.291667,99,0
4/25/17,0.020471,0.041,11,38,8.629167,24.1,21,23,4.7,0,4.7,20,65.25,77,15,79.291667,99,0
4/26/17,0.047235,0.052,10,48,5.691667,16.9,8,15,9.4,0,9.4,39,68.083333,81,15,71.541667,99,2
4/27/17,0.016059,0.026,13,24,4.446667,15.7,7,14,9.2,0,9.2,38,70.541667,80,15,83.708333,98,23
4/28/17,0.019706,0.032,11,30,3.295833,7.6,22,7,10.5,0,10.5,44,74.583333,84,16,80.208333,99,1
4/29/17,0.030118,0.038,11,35,2.991667,7.4,4,7,14.7,0,14.7,56,75.958333,85,13,78.458333,97,1
4/30/17,0.026882,0.029,11,27,1.895,6.8,23,6,8.2,0,8.2,34,74,82,14,79.125,96,4
5/1/17,0.030882,0.042,12,39,5.861111,15.5,20,14,4.4,0,4.4,18,68.625,75,16,67.375,88,2
5/2/17,0.026824,0.05,10,46,15.208333,38.8,21,36,NA,NA,NA,NA,63.75,80,15,55.041667,88,6
5/3/17,0.043176,0.057,11,58,10.941667,24.4,8,23,8,0,8,33,67.208333,83,15,60.666667,97,5
5/4/17,0.027471,0.033,9,31,3.554167,8.3,5,8,9.3,0,9.3,39,63.541667,70,0,88.916667,100,16
5/5/17,0.024765,0.031,21,29,5.25,9.5,6,8,1.7,0,1.7,7,51.708333,55,0,91.083333,100,0
5/6/17,0.040941,0.049,11,45,2.875,4.4,5,4,4.8,0,4.8,20,59.708333,73,14,63.333333,90,5
5/7/17,0.027412,0.046,10,43,6.305,22,23,21,4.7,0,4.7,20,59.416667,70,14,59.25,97,6
5/7/17,0.027412,0.046,10,43,6.305,22,23,21,5.1,0,5.1,21,59.416667,70,14,59.25,97,6
5/8/17,0.030235,0.054,11,50,12.804167,32.6,22,30,7.5,0,7.5,31,62.458333,78,14,64.75,97,4
5/9/17,0.032529,0.057,11,58,14.95,38.9,22,36,10.9,0,10.9,45,70.083333,86,14,62.708333,97,5
5/10/17,0.034353,0.061,10,71,17.479167,35,21,33,13.8,0,13.8,55,72.958333,87,14,65.875,92,6
5/11/17,0.036176,0.052,9,48,11.679167,30.2,0,28,12.5,0,12.5,52,74.458333,86,14,66.166667,94,5
5/12/17,0.023941,0.042,10,39,8.545833,20.4,22,19,11.5,0,11.5,48,71.291667,83,14,77.708333,97,5
5/13/17,0.027294,0.048,9,44,8.166667,15.4,1,14,5.8,0,5.8,24,68.583333,76,14,80.708333,96,0
5/14/17,0.042538,0.057,11,58,9.23,29.6,22,27,7,0,7,29,68.666667,83,15,67.541667,98,4
5/15/17,0.043588,0.083,11,143,13.883333,36.9,22,34,10.6,0,10.6,44,72.208333,88,15,65.958333,97,3
5/16/17,0.038118,0.058,10,61,11.05,27.5,0,25,10,0,10,42,75.086957,90,15,64.826087,97,4
5/17/17,0.040118,0.05,10,46,8.529167,30.7,0,28,8.8,0,8.8,37,76.208333,89,14,61.916667,89,5
5/18/17,0.032765,0.043,10,40,4.483333,14.2,23,13,9,0,9,38,78.833333,89,15,65.291667,81,6
5/19/17,0.036647,0.053,10,49,4.183333,13.2,5,12,9,0,9,38,79,90,14,62.625,83,5
5/20/17,0.017941,0.029,10,27,5.170833,11.8,1,10,9.5,0,9.5,40,73.166667,86,14,84.5,100,18
5/21/17,0.016176,0.031,11,29,4.755,13.9,22,12,4.6,0,4.6,19,72.458333,81,15,91.458333,100,0
5/22/17,0.010765,0.022,8,20,8.454167,14.5,21,13,7.4,0,7.4,31,69.875,76,8,96.333333,100,4
5/23/17,0.022471,0.027,11,25,5.8625,13.7,1,12,4,0,4,17,67.833333,73,17,96.958333,100,0
5/24/17,0.031765,0.038,12,35,2.983333,6.3,23,6,3.4,0,3.4,14,69.208333,78,12,78.25,97,4
5/25/17,0.020235,0.036,10,33,6.858333,24.2,21,23,3.9,0,3.9,16,63.791667,72,13,72.791667,95,4
5/25/17,0.020235,0.036,10,33,6.858333,24.2,21,23,4.9,0,4.9,20,63.791667,72,13,72.791667,95,4
5/26/17,0.032471,0.05,11,46,7.6375,19.6,0,18,7.2,0,7.2,30,68.833333,84,15,71.791667,99,3
5/27/17,0.031294,0.048,9,44,7.658333,21.7,1,20,10.8,0,10.8,45,74.083333,84,12,78.041667,99,5
5/28/17,0.024176,0.038,12,35,5.86,15.6,22,14,5.3,0,5.3,22,73.347826,86,14,83.434783,100,6
5/29/17,0.017118,0.038,7,35,4.616667,12.4,0,11,6.4,0,6.4,27,72.375,83,11,90,100,15
5/30/17,0.010647,0.023,10,21,9.808333,16.9,21,15,5.7,0,5.7,24,69.666667,74,10,97.208333,100,0
5/31/17,0.017471,0.034,11,31,7.045833,14.8,22,13,11.5,0,11.5,48,72.708333,83,14,85.166667,100,0
5/31/17,0.017471,0.034,11,31,7.045833,14.8,22,13,12.7,0,12.7,52,72.708333,83,14,85.166667,100,0
6/1/17,0.025647,0.049,10,45,6.7625,15.3,23,14,10.6,0,10.6,44,72.5,82,12,85.291667,100,2
6/2/17,0.038765,0.068,12,93,9.8,35.8,22,33,8.7,0,8.7,36,75.5,86,14,72.125,99,3
6/3/17,0.032824,0.057,9,58,9.570833,26.6,0,25,11.3,0,11.3,47,76.708333,87,14,75.5,98,4
6/4/17,0.018,0.026,10,24,6.42,13.2,1,12,8.9,0,8.9,37,72.958333,78,15,94.208333,100,11
6/5/17,0.007529,0.017,9,16,5.445833,9.5,20,8,6.2,0,6.2,26,73.416667,82,12,93.791667,100,0
6/6/17,0.013,0.022,10,20,5.866667,9.2,10,8,6.1,0,6.1,25,73.25,78,11,94.125,100,0
6/7/17,0.033471,0.044,11,41,4.175,8.5,0,8,6.2,0,6.2,26,72,79,14,78.291667,100,1
6/8/17,0.030235,0.053,12,49,8.457895,31.3,22,29,9.4,0,9.4,39,70.458333,79,15,77.75,99,4
6/9/17,0.027471,0.053,11,49,12.920833,28.9,22,26,10.7,0,10.7,45,71.875,83,13,75.666667,99,4
6/10/17,0.033765,0.053,11,49,8.691667,19.8,8,18,11.2,0,11.2,47,73.5,85,14,72.833333,99,2
6/11/17,0.025529,0.033,10,31,5.255,21.6,0,20,7.9,0,7.9,33,75.416667,86,14,79.916667,98,4
6/12/17,0.019235,0.031,10,29,4.641667,16.9,23,15,7.3,0,7.3,30,76.541667,85,13,84.166667,98,4
6/12/17,0.019235,0.031,10,29,4.641667,16.9,23,15,7.8,0,7.8,33,76.541667,85,13,84.166667,98,4
6/13/17,0.033765,0.054,11,50,6.216667,13.9,8,12,7.3,0,7.3,30,77.541667,87,13,75.166667,99,2
6/14/17,0.038176,0.063,11,77,9.041667,16.8,1,15,7.8,0,7.8,33,78.166667,89,14,77.791667,98,4
6/15/17,0.029588,0.058,10,61,9.216667,16.4,1,15,7.5,0,7.5,31,75.75,91,14,86.041667,100,17
6/16/17,0.040765,0.057,11,58,6.691667,12.2,2,11,6.4,0,6.4,27,75.608696,85,15,79.304348,100,0
6/17/17,0.025412,0.04,9,37,4.325,11.5,7,10,7,0,7,29,76.416667,88,13,83,99,2
6/18/17,0.004857,0.008,17,7,2.925,5.6,0,5,NA,NA,NA,NA,72.875,77,9,94.625,100,19
6/19/17,0.017059,0.029,10,27,6.383333,11.6,10,10,NA,NA,NA,NA,76.545455,87,14,87.909091,100,1
6/20/17,0.011294,0.016,11,15,6.484211,10.7,7,9,NA,NA,NA,NA,72.333333,75,10,99.958333,100,0
6/21/17,0.008176,0.013,9,12,1.925,5.9,7,5,0,0,0,0,73.416667,77,13,97.208333,100,0
6/22/17,0.009294,0.015,10,14,1.991667,7.6,6,7,5.4,0,5.4,23,74.166667,81,15,99.166667,100,0
6/23/17,0.014,0.017,9,16,2.204167,5.2,21,5,8.1,0,8.1,34,78.166667,87,13,84.791667,100,0
6/24/17,0.016176,0.022,12,20,3.8375,7.3,23,7,8.3,0,8.3,35,75.416667,82,14,96.333333,100,0
6/24/17,0.016176,0.022,12,20,3.8375,7.3,23,7,4.7,0,4.7,20,75.416667,82,14,96.333333,100,0
6/25/17,0.019353,0.027,12,25,4.55,8.4,1,8,4.5,0,4.5,19,71,79,14,87.041667,100,0
6/26/17,0.028588,0.054,10,50,NA,NA,NA,NA,6.7,0,6.7,28,71.916667,84,14,71.916667,99,2
6/27/17,0.028824,0.048,10,44,NA,NA,NA,NA,NA,NA,NA,NA,73.458333,84,13,68.541667,99,5
6/28/17,0.038882,0.048,10,44,1.945455,3,23,3,8.5,0,8.5,35,74.375,86,14,72.75,97,5
6/29/17,0.020471,0.032,7,30,3.054167,14,19,13,7.5,0,7.5,31,74.434783,83,14,89.478261,100,17
6/30/17,0.008765,0.014,9,13,3.358333,8.4,23,8,4.6,0,4.6,19,74.217391,81,16,95.086957,100,1
7/1/17,0.013706,0.023,10,21,4.420833,8.7,0,8,8.2,0,8.2,34,76.5,87,14,89.916667,100,0
7/2/17,0.024353,0.037,10,34,3.995833,7.7,0,7,7.6,0,7.6,32,77.75,88,13,86.125,100,0
7/3/17,0.017294,0.031,11,29,5.720833,17.4,22,16,9.1,0,9.1,38,77.291667,86,15,85.875,99,1
7/4/17,0.012471,0.026,8,24,5.871429,11.6,0,10,18.7,0,18.7,65,76.333333,90,13,87.458333,100,21
7/5/17,0.015,0.03,10,28,NA,NA,NA,NA,25,0,25,78,78.875,90,13,82.791667,100,0
7/6/17,0.018765,0.033,10,31,NA,NA,NA,NA,7.7,0,7.7,32,79.166667,90,15,81.416667,98,2
7/6/17,0.018765,0.033,10,31,NA,NA,NA,NA,8.2,0,8.2,34,79.166667,90,15,81.416667,98,2
7/7/17,0.023176,0.032,11,30,NA,NA,NA,NA,7.2,0,7.2,30,78.291667,90,14,83.75,97,2
7/8/17,0.024471,0.041,9,38,NA,NA,NA,NA,8.5,0,8.5,35,78.541667,90,14,81.625,97,4
7/9/17,0.028529,0.044,10,41,NA,NA,NA,NA,7.2,0,7.2,30,76.583333,87,14,82.583333,100,21
7/10/17,0.033118,0.06,11,67,NA,NA,NA,NA,8.4,0,8.4,35,76.208333,87,12,88.958333,100,0
7/11/17,0.021235,0.037,10,34,NA,NA,NA,NA,8.4,0,8.4,35,75.875,87,13,89.041667,99,0
7/12/17,0.022118,0.044,10,41,5.858333,15.4,22,14,7.8,0,7.8,33,78.130435,87,14,83.521739,98,1
7/13/17,0.023353,0.049,9,45,8.058333,18.4,8,17,8,0,8,33,79.5,91,15,83.583333,100,21
7/14/17,0.020235,0.037,10,34,6.2375,15.1,23,14,7.4,0,7.4,31,79.869565,91,15,83.73913,100,0
7/15/17,0.019,0.039,10,36,8.191667,17.4,9,16,6.1,0,6.1,25,77.375,88,13,88.041667,100,0
7/16/17,0.023176,0.032,11,30,5.895833,12,0,11,NA,NA,NA,NA,75.875,83,15,90.458333,98,9
7/17/17,0.028118,0.05,10,46,6.708333,17.5,23,16,NA,NA,NA,NA,75.5,86,13,88.208333,100,6
7/18/17,0.023882,0.048,10,44,11.395,25.3,22,24,7.3,0,7.3,30,77.583333,89,14,83.541667,99,0
7/19/17,0.030059,0.06,10,67,11.3125,28.4,21,26,11.4,0,11.4,48,80.208333,91,13,80.666667,99,2
7/20/17,0.025706,0.049,9,45,10.9375,20.9,22,19,14,0,14,55,80.416667,91,14,79.041667,99,5
7/21/17,0.045412,0.068,10,93,7.4625,18.2,0,17,15.4,0,15.4,58,82.458333,94,15,75.291667,99,4
7/22/17,0.026176,0.052,10,48,8.904167,16.2,21,15,14.4,0,14.4,56,79.875,91,13,83.291667,97,4
7/23/17,0.021765,0.041,9,38,5.091667,13.4,0,12,12.5,0,12.5,52,80.25,92,14,87.041667,100,20
7/24/17,0.021706,0.041,10,38,6.966667,16.9,22,15,8.7,0,8.7,36,77.416667,88,12,91.25,100,5
7/25/17,0.025529,0.054,10,50,10.78,20,23,19,9.4,0,9.4,39,78,89,14,88.166667,99,1
7/26/17,0.036588,0.063,10,77,6.891667,16.8,8,15,12.2,0,12.2,51,78.636364,91,14,83,99,1
7/26/17,0.036588,0.063,10,77,6.891667,16.8,8,15,12.9,0,12.9,53,78.636364,91,14,83,99,1
7/27/17,0.029471,0.061,9,71,6.229167,9.8,3,8,7.9,0,7.9,33,77.25,91,15,86.875,99,5
7/28/17,0.018882,0.025,9,23,8.1375,12.7,3,11,12.4,0,12.4,52,78.375,84,9,86.5,100,4
7/29/17,0.034,0.041,10,38,4.808333,6.8,21,6,7.7,0,7.7,32,79.916667,88,13,74.083333,97,5
7/30/17,0.022412,0.037,10,34,5.070833,25.3,22,24,5.1,0,5.1,21,75.208333,83,12,69.125,94,23
7/30/17,0.022412,0.037,10,34,5.070833,25.3,22,24,5.4,0,5.4,23,75.208333,83,12,69.125,94,23
7/31/17,0.025882,0.045,10,42,10.2875,26.6,21,25,6.5,0,6.5,27,72.791667,85,13,70.916667,97,1
8/1/17,0.031,0.055,11,51,10.455,27,22,25,8.9,0,8.9,37,73.666667,86,14,72.75,98,2
8/2/17,0.025529,0.046,11,43,8.9625,21.1,0,20,10.7,0,10.7,45,74,84,14,79.791667,97,2
8/3/17,0.027059,0.038,10,35,7.270833,17.7,0,16,10.3,0,10.3,43,74.043478,83,12,85.217391,98,4
8/4/17,0.028294,0.042,11,39,4.766667,10,6,9,5.6,0,5.6,23,77.25,84,12,80.666667,97,3
8/5/17,0.026941,0.05,10,46,7.133333,19.5,22,18,8.7,0,8.7,36,76.708333,86,14,83.041667,100,3
8/6/17,0.016,0.029,9,27,5.054167,14.9,0,13,7.9,0,7.9,33,74.916667,86,11,92.041667,100,3
8/7/17,0.008941,0.015,9,14,4.895833,10.7,19,9,8.7,0,8.7,36,76.708333,86,15,92.666667,100,0
8/8/17,0.012588,0.026,9,24,10.57,18,19,17,7.3,0,7.3,30,71.625,74,15,98.958333,100,2
8/9/17,0.015235,0.021,9,19,4.666667,14,0,13,5,0,5,21,72.666667,76,13,97.541667,100,0
8/10/17,0.013941,0.024,10,22,2.145833,4.5,23,4,6.4,0,6.4,27,75.791667,83,13,92.75,100,23
8/11/17,0.015294,0.033,10,31,6.495833,10.7,20,9,4.4,0,4.4,18,77.666667,86,14,89.375,100,0
8/11/17,0.015294,0.033,10,31,6.495833,10.7,20,9,4.8,0,4.8,20,77.666667,86,14,89.375,100,0
8/12/17,0.02,0.036,10,33,3.941667,8.4,21,8,6.6,0,6.6,28,79.083333,89,13,86.208333,100,0
8/13/17,0.020941,0.041,11,38,5.816667,16.2,21,15,8.1,0,8.1,34,79.125,88,13,85.208333,100,3
8/14/17,0.026118,0.054,10,50,6.158333,11.2,22,10,10.5,0,10.5,44,79.916667,91,14,84.125,100,3
8/15/17,0.015824,0.029,10,27,7.28,16.6,21,15,6.7,0,6.7,28,79.833333,88,14,85.5,99,1
8/16/17,0.020933,0.046,9,43,7.23,13.2,21,12,NA,NA,NA,NA,80.315789,92,15,83.736842,97,4
8/17/17,0.015882,0.03,10,28,8.171429,21.4,21,20,7.4,0,7.4,31,79.666667,89,11,86.583333,99,2
8/18/17,0.023765,0.042,11,39,7.420833,26,23,25,9.1,0,9.1,38,79.458333,89,13,79,99,1
8/19/17,0.037,0.069,11,97,11.179167,30.6,21,28,11.7,0,11.7,49,77.625,90,15,74.625,97,3
8/20/17,0.035471,0.069,10,97,7.791667,20.1,22,19,15.3,0,15.3,58,78.958333,91,14,76.541667,99,5
8/21/17,0.024235,0.042,10,39,6.0375,16.4,0,15,13.6,0,13.6,54,79.625,90,15,80.375,99,4
8/22/17,0.032941,0.06,10,67,6.435,16.3,9,15,NA,NA,NA,NA,80.625,92,15,77.25,99,5
8/23/17,0.0314,0.048,12,44,8.8,19.6,22,18,9.8,0,9.8,41,79.083333,90,15,77.625,98,3
8/23/17,0.0314,0.048,12,44,8.8,19.6,22,18,10.4,0,10.4,43,79.083333,90,15,77.625,98,3
8/24/17,0.040176,0.067,11,90,9.475,17.9,5,16,9,0,9,38,75.869565,88,15,69.782609,94,5
8/25/17,0.028647,0.046,11,43,10.118182,24.4,2,23,10.5,0,10.5,44,75.125,84,15,81.333333,95,4
8/26/17,0.022471,0.042,10,39,6.125,22.8,21,21,11,0,11,46,76.25,84,13,82.625,97,23
8/27/17,0.029471,0.042,10,39,5.483333,15,20,14,10.2,0,10.2,43,74.5,83,15,79,98,0
8/28/17,0.038412,0.046,10,43,4.3375,6.8,5,6,9,0,9,38,71.625,79,15,67.916667,85,0
8/29/17,0.028471,0.04,10,37,4.45,9.9,6,8,6.4,0,6.4,27,74.041667,82,14,72.708333,88,23
8/30/17,0.014412,0.018,10,17,3.1,8.2,7,8,6.7,0,6.7,28,70.125,73,9,95.416667,100,12
8/31/17,0.016706,0.021,13,19,2.6875,6.2,5,6,5,0,5,21,73.416667,82,15,94.333333,100,0
9/1/17,0.025882,0.034,11,31,3.491667,10.2,21,9,5.4,0,5.4,23,75.416667,82,12,79.833333,93,23
9/2/17,0.022647,0.043,10,40,5.604167,18.1,21,17,6.4,0,6.4,27,69.791667,82,14,76.791667,97,5
9/3/17,0.024765,0.049,10,45,6.870833,21.3,21,20,11.8,0,11.8,49,69.875,83,13,77.041667,99,2
